bbl,star
"4030350055","true"
"4030350147","false"
"4030360050","true"
"4030360051","true"
"4030360052","false"
"4030360054","true"
"4030360055","true"
"4030360057","true"
"4030360058","false"
"4030360059","false"
"4030360060","false"
"4030360061","true"
"4030360062","false"
"4030360063","false"
"4030360064","false"
"4030360065","true"
"4030360066","false"
"4030360069","true"
"4030360070","false"
"4030360072","true"
"4030360074","false"
"4030360076","false"
"4030360078","false"
"4030360079","true"
"4030360080","true"
"4030360081","false"
"4030360082","true"
"4030360083","true"
"4030360085","true"
"4030360086","true"
"4030360088","true"
"4030360089","true"
"4030360091","false"
"4030360092","false"
"4030360094","true"
"4030360095","true"
"4030370002","true"
"4030370003","false"
"4030370004","false"
"4030370005","true"
"4030370006","true"
"4030370007","true"
"4030370009","true"
"4030370010","false"
"4030370012","false"
"4030370013","true"
"4030370014","false"
"4030370015","false"
"4030370016","true"
"4030370017","false"
"4030370018","true"
"4030370019","false"
"4030370020","true"
"4030370021","true"
"4030370022","false"
"4030370023","false"
"4030370024","false"
"4030370025","false"
"4030370026","true"
"4030370027","true"
"4030370028","true"
"4030370029","true"
"4030370030","false"
"4030370031","true"
"4030370032","false"
"4030370033","true"
"4030370034","false"
"4030370035","true"
"4030370036","true"
"4030370037","false"
"4030370038","true"
"4030370039","true"
"4030370040","true"
"4030370041","true"
"4030370042","true"
"4030370043","true"
"4030370044","false"
"4030370045","true"
"4030380030","false"
"4030380031","false"
"4030380032","false"
"4030380033","true"
"4030380034","true"
"4030380035","true"
"4030380036","true"
"4030380037","true"
"4030380038","false"
"4030380039","true"
"4030380040","true"
"4030380041","true"
"4030380042","false"
"4030380043","false"
"4030380044","false"
"4030380045","true"
"4030380046","true"
"4030380047","false"
"4030380048","true"
"4030380049","false"
"4030380050","false"
"4030380051","true"
"4030380052","false"
"4030380053","true"
"4030380054","true"
"4030380055","false"
"4030380056","true"
"4030380057","false"
"4030380058","true"
"4030380059","true"
"4030380060","false"
"4030380061","false"
"4030380062","false"
"4030380063","false"
"4030380064","false"
"4030380065","false"
"4030380066","true"
"4030380067","false"
"4030380068","false"
"4030380069","true"
"4030380070","true"
"4030380071","false"
"4030380072","true"
"4030380073","true"
"4030380074","true"
"4030380075","false"
"4030380076","false"
"4030380077","false"
"4030380078","true"
"4030380079","true"
"4030380080","true"
"4030380081","true"
"4030380082","false"
"4030380083","true"
"4030380084","false"
"4030380085","false"
"4030380086","true"
"4030380087","false"
"4030380088","true"
"4030390002","false"
"4030390004","false"
"4030390005","true"
"4030390006","false"
"4030390007","false"
"4030390008","true"
"4030390009","false"
"4030390010","true"
"4030390011","false"
"4030390012","true"
"4030390013","false"
"4030390014","true"
"4030390015","true"
"4030390016","false"
"4030390017","true"
"4030390018","false"
"4030390019","false"
"4030390020","true"
"4030390021","false"
"4030390022","true"
"4030390023","false"
"4030390024","true"
"4030390025","true"
"4030390026","false"
"4030390027","true"
"4030390028","true"
"4030390029","false"
"4030390030","false"
"4030390031","false"
"4030390032","true"
"4030390033","false"
"4030390034","false"
"4030390035","true"
"4030390036","false"
"4030390037","true"
"4030390038","true"
"4030390039","true"
"4030390040","true"
"4030390041","false"
"4030390042","true"
"4030390043","true"
"4030390044","false"
"4030390045","true"
"4030390046","false"
"4030390047","true"
"4030390048","true"
"4030390049","false"
"4030390050","false"
"4030390051","false"
"4030390052","false"
"4030390053","true"
"4030390054","true"
"4030390055","false"
"4030390056","true"
"4030390057","false"
"4030390058","true"
"4030390059","true"
"4030390060","true"
"4030400002","false"
"4030400003","true"
"4030400004","false"
"4030400005","true"
"4030400006","false"
"4030400007","true"
"4030400008","true"
"4030400009","false"
"4030400010","false"
"4030400011","true"
"4030400012","false"
"4030400013","true"
"4030400014","true"
"4030400015","true"
"4030400016","false"
"4030400017","true"
"4030400019","true"
"4030400020","false"
"4030400022","true"
"4030400023","true"
"4030400024","true"
"4030400025","true"
"4030400027","true"
"4030400029","true"
"4030400031","true"
"4030400033","false"
"4030400034","false"
"4030400035","true"
"4030400036","true"
"4030400037","true"
"4030400038","false"
"4030400039","true"
"4030400040","true"
"4030400041","true"
"4030400042","true"
"4030400043","true"
"4030400044","true"
"4030400045","true"
"4030400046","false"
"4030400047","false"
"4030400056","true"
"4030400057","true"
"4030400058","true"
"4030400059","false"
"4030400060","true"
"4030400146","false"
"4030400148","false"
"4030410002","true"
"4030410010","false"
"4030410011","true"
"4030410012","true"
"4030410013","false"
"4030410014","true"
"4030410015","false"
"4030410016","false"
"4030410017","false"
"4030410018","true"
"4030410019","true"
"4030410020","false"
"4030410022","true"
"4030410024","true"
"4030410025","false"
"4030410026","true"
"4030410029","false"
"4030410030","true"
"4030410032","false"
"4030410033","false"
"4030410034","false"
"4030410035","false"
"4030410036","true"
"4030410037","false"
"4030410038","false"
"4030410039","true"
"4030410040","false"
"4030410041","false"
"4030410042","false"
"4030410043","false"
"4030410044","false"
"4030410045","false"
"4030410047","true"
"4030410048","true"
"4030410049","true"
"4030410050","false"
"4030410051","true"
"4030410052","false"
"4030410053","true"
"4030410054","false"
"4030410055","true"
"4030410056","false"
"4030410057","true"
"4030410058","true"
"4030410110","false"
"4030410111","false"
"4030410112","false"
"4030410113","true"
"4030410114","false"
"4030410115","true"
"4030410156","false"
"4030410157","true"
"4030420001","true"
"4030420003","true"
"4030420004","false"
"4030420005","false"
"4030420006","false"
"4030420007","true"
"4030420008","true"
"4030420009","true"
"4030420010","true"
"4030420011","false"
"4030420012","false"
"4030420013","false"
"4030420014","false"
"4030420015","false"
"4030420017","true"
"4030420018","true"
"4030420019","false"
"4030420021","true"
"4030420023","true"
"4030420024","false"
"4030420027","false"
"4030420028","true"
"4030420031","false"
"4030420034","false"
"4030420035","false"
"4030420036","true"
"4030420037","false"
"4030420040","true"
"4030420041","true"
"4030420043","true"
"4030420045","true"
"4030420047","true"
"4030420049","false"
"4030420051","false"
"4030420053","true"
"4030420054","true"
"4030420055","false"
"4030420056","false"
"4030420057","true"
"4030420058","false"
"4030420059","true"
"4030420061","false"
"4030420062","true"
"4030420063","true"
"4030420064","false"
"4030420065","true"
"4030420066","true"
"4030420067","true"
"4030420068","true"
"4030420069","true"
"4030420070","true"
"4030420071","false"
"4030480010","true"
"4030480011","true"
"4030480012","false"
"4030480013","false"
"4030480014","true"
"4030480015","false"
"4030480016","true"
"4030480017","false"
"4030480018","false"
"4030480019","true"
"4030480020","true"
"4030480021","true"
"4030480022","true"
"4030480024","true"
"4030480025","true"
"4030480027","false"
"4030480028","false"
"4030480038","false"
"4030480039","false"
"4030480041","true"
"4030480043","false"
"4030480045","false"
"4030480047","false"
"4030480048","true"
"4030480049","true"
"4030480050","true"
"4030480051","true"
"4030480052","true"
"4030480112","true"
"4030490001","false"
"4030490002","true"
"4030490003","true"
"4030490004","true"
"4030490005","false"
"4030490007","false"
"4030490009","false"
"4030490011","true"
"4030490013","true"
"4030490014","true"
"4030490015","true"
"4030490016","true"
"4030490018","true"
"4030490019","true"
"4030490079","true"
"4030490081","false"
"4030490082","false"
"4030490083","true"
"4030490087","false"
"4030490088","true"
"4030490089","true"
"4030490091","true"
"4030490092","false"
"4030490093","true"
"4030490094","true"
"4030490095","true"
"4030490096","true"
"4030490097","false"
"4030490113","true"
"4030500021","true"
"4030500023","false"
"4030500025","true"
"4030500026","true"
"4030500027","true"
"4030500032","false"
"4030500034","false"
"4030500036","false"
"4030500038","false"
"4030500039","false"
"4030500040","false"
"4030500041","true"
"4030500042","false"
"4030500045","false"
"4030500059","false"
"4030500063","true"
"4030500064","false"
"4030500066","false"
"4030500068","false"
"4030500069","false"
"4030500070","false"
"4030500071","true"
"4030500072","false"
"4030500136","false"
"4030500138","true"
"4030500139","false"
"4030510095","false"
"4030510097","false"
"4030510100","false"
"4030510105","false"
"4030510106","true"
"4030510107","true"
"4030510108","true"
"4030510109","true"
"4030510111","true"
"4030510112","false"
"4030510115","true"
"4030510120","false"
"4030510121","false"
"4030510122","false"
"4030510123","true"
"4030510124","true"
"4030510125","false"
"4030510126","false"
"4030510127","false"
"4030520059","true"
"4030520063","true"
"4030520064","true"
"4030520065","false"
"4030520066","false"
"4030520068","false"
"4030520070","true"
"4030520072","true"
"4030520073","true"
"4030520074","true"
"4030520075","true"
"4030520076","false"
"4030520077","false"
"4030520078","false"
"4030520079","true"
"4030520081","false"
"4030520082","false"
"4030520084","false"
"4030520085","false"
"4030520086","false"
"4030520087","false"
"4030520088","false"
"4030520090","false"
"4030520092","false"
"4030520093","true"
"4030520094","true"
"4030520095","true"
"4030520098","false"
"4030520100","false"
"4030530024","true"
"4030530025","false"
"4030530026","true"
"4030530027","false"
"4030530075","false"
"4030530076","true"
"4030530077","false"
"4030530078","false"
"4030530079","false"
"4030530080","false"
"4030530082","false"
"4030530083","false"
"4030530086","false"
"4030530088","false"
"4030530089","false"
"4030530090","false"
"4030530091","true"
"4030530093","false"
"4030530094","true"
"4030530095","false"
"4030530096","false"
"4030530097","false"
"4030530099","true"
"4030530101","true"
"4030530102","true"
"4030530103","true"
"4030530104","false"
"4030530105","true"
"4030530106","true"
"4030530108","false"
"4030540017","true"
"4030540018","false"
"4030540019","true"
"4030540020","false"
"4030540021","false"
"4030540022","true"
"4030540023","false"
"4030540028","false"
"4030540029","true"
"4030540030","false"
"4030540031","false"
"4030540032","false"
"4030540033","true"
"4030540034","false"
"4030540048","true"
"4030540049","true"
"4030540051","false"
"4030540052","false"
"4030540053","true"
"4030540054","true"
"4030540056","false"
"4030540057","true"
"4030540058","false"
"4030540059","false"
"4030540066","false"
"4030540068","false"
"4030540070","false"
"4030540079","true"
"4030540080","false"
"4030540124","false"
"4030540125","true"
"4030540126","false"
"4030540127","false"
"4030540128","false"
"4030540148","false"
"4030550026","true"
"4030550028","true"
"4030550029","true"
"4030550030","true"
"4030550031","true"
"4030550034","true"
"4030550036","true"
"4030550037","false"
"4030550039","false"
"4030550040","false"
"4030550042","true"
"4030550043","true"
"4030550044","true"
"4030550045","false"
"4030550049","false"
"4030550052","false"
"4030550053","false"
"4030550056","false"
"4030550057","false"
"4030550058","true"
"4030550059","false"
"4030550060","false"
"4030550061","true"
"4030550062","true"
"4030550065","true"
"4030550066","false"
"4030550067","false"
"4030550068","true"
"4030550070","false"
"4030550071","false"
"4030550153","false"
"4030560048","true"
"4030560050","false"
"4030560051","false"
"4030560052","true"
"4030560053","true"
"4030560054","false"
"4030560055","true"
"4030560057","true"
"4030560059","true"
"4030560060","true"
"4030560063","true"
"4030560064","true"
"4030560065","false"
"4030560066","false"
"4030560068","true"
"4030560071","false"
"4030560072","true"
"4030560073","true"
"4030560074","false"
"4030560075","false"
"4030560076","false"
"4030560078","false"
"4030560081","false"
"4030560082","true"
"4030560084","false"
"4030560085","false"
"4030560086","true"
"4030560087","true"
"4030560088","true"
"4030560090","true"
"4030560092","true"
"4030560093","true"
"4030560095","false"
"4030560096","false"
"4030560174","true"
"4030560175","false"
"4030560179","false"
"4030560180","false"
"4030570004","false"
"4030570006","false"
"4030570008","false"
"4030570009","false"
"4030570010","false"
"4030570012","true"
"4030570014","false"
"4030570015","false"
"4030570016","false"
"4030570017","false"
"4030570018","false"
"4030570019","false"
"4030570020","false"
"4030570022","false"
"4030570023","false"
"4030570024","false"
"4030570025","true"
"4030570053","true"
"4030570055","false"
"4030570056","true"
"4030570057","true"
"4030570058","true"
"4030570059","false"
"4030570060","true"
"4030570062","true"
"4030570063","true"
"4030570064","true"
"4030570066","false"
"4030570067","false"
"4030570068","true"
"4030570069","true"
"4030570070","false"
"4030570073","false"
"4030570075","true"
"4030570076","false"
"4030570077","true"
"4030570161","true"
"4030580001","false"
"4030580003","true"
"4030580004","false"
"4030580005","true"
"4030580006","true"
"4030580007","false"
"4030580008","false"
"4030580009","false"
"4030580010","true"
"4030580012","true"
"4030580013","false"
"4030580014","true"
"4030580015","false"
"4030580016","true"
"4030580017","false"
"4030580018","false"
"4030580019","true"
"4030580021","true"
"4030580022","false"
"4030580023","false"
"4030580024","false"
"4030580025","false"
"4030580027","false"
"4030580030","true"
"4030580032","true"
"4030580033","true"
"4030580034","false"
"4030580036","false"
"4030580037","true"
"4030580038","false"
"4030580039","false"
"4030580040","false"
"4030580041","true"
"4030580042","false"
"4030580045","true"
"4030580047","true"
"4030580048","false"
"4030580049","false"
"4030580050","true"
"4030580051","true"
"4030580053","true"
"4030580055","false"
"4030580056","false"
"4030580057","false"
"4030580059","true"
"4030580061","false"
"4030580062","false"
"4030580065","true"
"4030580066","false"
"4030580070","false"
"4030580071","false"
"4030580072","false"
"4030580073","false"
"4030580074","false"
"4030580075","false"
"4030580076","false"
"4030580077","false"
"4030580078","false"
"4030580079","false"
"4030580082","true"
"4030580084","true"
"4030580086","true"
"4030580088","true"
"4030580089","false"
"4030580090","true"
"4030580091","true"
"4030580093","false"
"4030580094","true"
"4030580096","false"
"4030580097","false"
"4030580098","false"
"4030580135","true"
"4030580136","true"
"4030590001","false"
"4030590002","false"
"4030590003","true"
"4030590004","false"
"4030590005","true"
"4030590006","false"
"4030590008","false"
"4030590009","true"
"4030590010","true"
"4030590012","true"
"4030590013","false"
"4030590015","true"
"4030590017","false"
"4030590018","true"
"4030590019","true"
"4030590022","false"
"4030590024","false"
"4030590025","true"
"4030590026","true"
"4030590028","true"
"4030590029","true"
"4030590031","true"
"4030590033","true"
"4030590034","false"
"4030590035","false"
"4030590036","false"
"4030590038","true"
"4030590040","true"
"4030590041","true"
"4030590043","false"
"4030590044","false"
"4030590045","true"
"4030590046","false"
"4030590047","true"
"4030590048","false"
"4030590049","true"
"4030590050","false"
"4030590051","true"
"4030590052","false"
"4030590053","true"
"4030590054","false"
"4030590055","true"
"4030590056","true"
"4030590058","false"
"4030590060","false"
"4030590062","true"
"4030590063","true"
"4030590064","false"
"4030590066","false"
"4030590069","true"
"4030590071","false"
"4030590113","false"
"4030590134","true"
"4030590135","true"
"4030590136","false"
"4030590137","false"
"4030590138","true"
"4030590139","true"
"4030590140","true"
"4030600001","true"
"4030600003","true"
"4030600004","true"
"4030600005","false"
"4030600006","false"
"4030600007","false"
"4030600008","true"
"4030600009","false"
"4030600010","false"
"4030600011","false"
"4030600012","true"
"4030600015","true"
"4030600016","false"
"4030600017","false"
"4030600018","false"
"4030600019","true"
"4030600020","false"
"4030600021","false"
"4030600023","true"
"4030600025","true"
"4030600026","false"
"4030600027","true"
"4030600029","false"
"4030600030","true"
"4030600031","true"
"4030600032","true"
"4030600033","false"
"4030600034","true"
"4030600035","false"
"4030600036","true"
"4030600037","false"
"4030600038","true"
"4030600043","false"
"4030600047","false"
"4030600049","false"
"4030600050","true"
"4030600053","false"
"4030600054","false"
"4030600055","false"
"4030600057","true"
"4030600058","false"
"4030600059","true"
"4030600060","true"
"4030600062","true"
"4030600063","false"
"4030600064","false"
"4030600065","false"
"4030600122","false"
"4030600124","true"
"4030600131","true"
"4030600132","true"
"4030600136","false"
"4030600137","true"
"4030600138","false"
"4030600139","false"
"4030600239","false"
"4030610012","true"
"4030610014","false"
"4030610015","false"
"4030610017","true"
"4030610018","true"
"4030610020","false"
"4030610022","true"
"4030610023","true"
"4030610024","false"
"4030610025","true"
"4030610026","false"
"4030610027","true"
"4030610029","false"
"4030610030","false"
"4030610034","true"
"4030610035","true"
"4030610036","true"
"4030610037","true"
"4030610118","true"
"4030620002","false"
"4030620003","false"
"4030620004","false"
"4030620005","false"
"4030620006","true"
"4030620007","true"
"4030620008","true"
"4030620009","true"
"4030620010","true"
"4030620011","true"
"4030620012","true"
"4030620013","false"
"4030620014","false"
"4030620015","true"
"4030620016","true"
"4030620017","true"
"4030620018","true"
"4030620019","true"
"4030620027","true"
"4030620028","false"
"4030620029","true"
"4030620030","true"
"4030620031","true"
"4030620032","false"
"4030620033","true"
"4030620034","false"
"4030620035","false"
"4030620036","true"
"4030620037","false"
"4030620038","false"
"4030620039","false"
"4030630040","false"
"4030630041","true"
"4030630042","true"
"4030630043","true"
"4030630044","false"
"4030630046","false"
"4030630047","false"
"4030630048","true"
"4030630049","true"
"4030630050","true"
"4030630051","false"
"4030630053","true"
"4030630054","true"
"4030630055","true"
"4030630056","false"
"4030630057","true"
"4030630059","true"
"4030630060","true"
"4030630061","false"
"4030630062","false"
"4030630063","false"
"4030630064","true"
"4030630065","true"
"4030630066","true"
"4030630067","true"
"4030630068","true"
"4030630069","false"
"4030630070","true"
"4030630071","true"
"4030630072","false"
"4030630073","true"
"4030640001","false"
"4030640004","true"
"4030640005","true"
"4030640006","false"
"4030640007","true"
"4030640008","true"
"4030640009","true"
"4030640010","true"
"4030640011","true"
"4030640012","true"
"4030640014","true"
"4030640015","false"
"4030640016","true"
"4030640017","false"
"4030640018","true"
"4030640019","true"
"4030640020","true"
"4030640021","true"
"4030640022","true"
"4030640023","true"
"4030640024","false"
"4030640025","false"
"4030640026","false"
"4030640027","false"
"4030640028","true"
"4030640029","false"
"4030640030","false"
"4030640031","true"
"4030640032","false"
"4030640033","true"
"4030640034","true"
"4030640035","true"
"4030640036","false"
"4030640037","false"
"4030640038","true"
"4030640039","true"
"4030640040","false"
"4030640041","true"
"4030640042","false"
"4030640043","false"
"4030650013","true"
"4030650014","true"
"4030650015","true"
"4030650016","false"
"4030650017","false"
"4030650018","true"
"4030650019","false"
"4030650020","false"
"4030650023","false"
"4030650030","true"
"4030660002","false"
"4030660003","false"
"4030660004","false"
"4030660005","false"
"4030660006","false"
"4030660007","false"
"4030660008","false"
"4030660021","false"
"4030660028","false"
"4030660031","true"
"4030660032","false"
"4030660034","true"
"4030660035","true"
"4030660036","false"
"4030660037","false"
"4030660038","false"
"4030660039","true"
"4030660041","false"
"4030660042","true"
"4030660044","true"
"4030660045","false"
"4030660047","false"
"4030660057","false"
"4030660059","false"
"4030660061","false"
"4030660062","false"
"4030670001","false"
"4030670002","false"
"4030670005","false"
"4030670007","true"
"4030670009","true"
"4030670010","true"
"4030670013","false"
"4030670015","true"
"4030670016","false"
"4030670017","false"
"4030670018","true"
"4030670020","false"
"4030670023","false"
"4030670025","false"
"4030670026","true"
"4030670028","false"
"4030670029","false"
"4030670032","true"
"4030680013","true"
"4030680014","false"
"4030680015","false"
"4030680016","true"
"4030680020","false"
"4030680021","false"
"4030680022","false"
"4030680023","false"
"4030680025","false"
"4030680026","false"
"4030680048","false"
"4030680049","false"
"4030680050","false"
"4030680051","false"
"4030680052","false"
"4030680054","true"
"4030680057","false"
"4030690001","true"
"4030690002","false"
"4030690003","true"
"4030690006","false"
"4030690008","true"
"4030690010","true"
"4030690011","true"
"4030690013","false"
"4030690015","false"
"4030690016","false"
"4030690017","true"
"4030690019","false"
"4030690021","true"
"4030690022","false"
"4030690023","false"
"4030690025","false"
"4030690026","true"
"4030690027","true"
"4030690028","true"
"4030690029","false"
"4030690030","false"
"4030690031","true"
"4030690032","false"
"4030690033","true"
"4030690034","false"
"4030690035","true"
"4030690036","false"
"4030690037","false"
"4030690038","false"
"4030690039","false"
"4030690040","true"
"4030690045","true"
"4030690047","true"
"4030690048","false"
"4030690049","true"
"4030690051","true"
"4030690053","false"
"4030690054","true"
"4030690056","false"
"4030690058","false"
"4030690065","false"
"4030690105","false"
"4030690107","false"
"4030690109","false"
"4030690121","false"
"4030690127","false"
"4030690128","false"
"4030690129","false"
"4030690130","false"
"4030690135","true"
"4030690145","false"
"4030690153","false"
"4030690154","true"
"4030690156","true"
"4030690158","false"
"4030690159","false"
"4030690227","false"
"4030690228","false"
"4030690327","true"
"4030700001","true"
"4030700006","false"
"4030700008","true"
"4030700010","false"
"4030700011","false"
"4030700012","true"
"4030700014","false"
"4030700015","true"
"4030700016","true"
"4030700017","false"
"4030700018","false"
"4030700019","false"
"4030700020","false"
"4030700021","true"
"4030700022","false"
"4030700023","false"
"4030700055","false"
"4030700064","true"
"4030700066","true"
"4030700074","false"
"4030700086","false"
"4030700087","false"
"4030700088","false"
"4032260008","false"
"4032280006","false"
"4033610001","false"
"4033610005","true"
"4033610013","false"
"4033610014","false"
"4033610016","false"
"4033610017","false"
"4033610018","false"
"4033610019","false"
"4033610020","true"
"4033610021","false"
"4033610025","true"
"4033610026","false"
"4033610027","false"
"4033610029","true"
"4033610033","false"
"4033610034","false"
"4033610035","true"
"4033610036","true"
"4033610037","false"
"4033610038","true"
"4033610039","false"
"4033610040","true"
"4033610041","false"
"4033610042","false"
"4033610044","false"
"4033610046","true"
"4033610048","false"
"4033610049","false"
"4033610119","true"
"4033620001","false"
"4033620002","false"
"4033620003","false"
"4033620004","false"
"4033620005","true"
"4033620006","true"
"4033620007","true"
"4033620008","true"
"4033620009","false"
"4033620010","false"
"4033620011","true"
"4033620012","true"
"4033620013","false"
"4033620014","true"
"4033620015","true"
"4033620016","true"
"4033620017","true"
"4033620018","false"
"4033620020","false"
"4033620034","true"
"4033620037","false"
"4033620039","false"
"4033620040","false"
"4033620041","false"
"4033620048","false"
"4033620049","false"
"4033620134","true"
"4033650001","true"
"4033650002","true"
"4033650003","true"
"4033650004","true"
"4033650007","true"
"4033650008","false"
"4033650009","true"
"4033650011","true"
"4033650012","true"
"4033650014","true"
"4033650030","false"
"4033650033","false"
"4033650034","false"
"4033650035","true"
"4033650036","false"
"4033650038","true"
"4033650040","true"
"4033650041","false"
"4033650043","false"
"4033650044","false"
"4033650046","true"
"4033650130","false"
"4033650135","false"
"4033650138","false"
"4033660006","false"
"4033660007","true"
"4033660008","false"
"4033660009","false"
"4033660010","true"
"4033660011","false"
"4033660012","false"
"4033660014","true"
"4033660015","true"
"4033660016","true"
"4033660018","true"
"4033660020","true"
"4033660022","false"
"4033660024","false"
"4033660043","true"
"4033660044","false"
"4033660045","true"
"4033660046","true"
"4033660047","true"
"4033660049","false"
"4033660050","true"
"4033660051","false"
"4033660053","true"
"4033660054","true"
"4033660055","false"
"4033660057","true"
"4033660058","true"
"4033660059","false"
"4033660060","true"
"4033660061","false"
"4033660062","false"
"4033660063","true"
"4033670001","false"
"4033670006","true"
"4033670018","true"
"4033670019","false"
"4033670022","false"
"4033670023","true"
"4033670024","true"
"4033670026","true"
"4033670028","true"
"4033670029","false"
"4033670036","false"
"4033670040","false"
"4033670043","true"
"4033670044","true"
"4033670045","true"
"4033670046","true"
"4033670047","false"
"4033670050","true"
"4033670051","true"
"4033670052","true"
"4033670053","true"
"4033670054","true"
"4033670056","false"
"4033670058","true"
"4033670059","false"
"4033670060","true"
"4033670061","false"
"4033670062","false"
"4033680001","false"
"4033680002","false"
"4033680003","true"
"4033680004","false"
"4033680005","true"
"4033680007","false"
"4033680009","false"
"4033680011","false"
"4033680013","false"
"4033680071","true"
"4033680072","true"
"4033680074","true"
"4033680075","false"
"4033680076","false"
"4033680077","false"
"4033680078","false"
"4033680079","false"
"4033680082","true"
"4033680083","false"
"4033680084","true"
"4033680086","true"
"4033680087","false"
"4033680088","true"
"4033680089","false"
"4033680091","true"
"4033680092","false"
"4033680093","true"
"4033680095","false"
"4033680096","true"
"4033680097","true"
"4033680099","true"
"4033680100","true"
"4033680101","true"
"4033680102","true"
"4033680105","true"
"4033680106","true"
"4033680107","false"
"4033680108","true"
"4033680109","false"
"4033680110","false"
"4033680111","true"
"4033680112","true"
"4033690005","false"
"4033690007","false"
"4033690009","false"
"4033690011","false"
"4033690017","false"
"4033690019","false"
"4033690020","true"
"4033690023","true"
"4033690024","true"
"4033690026","false"
"4033690027","true"
"4033690028","false"
"4033690029","true"
"4033690030","false"
"4033690031","false"
"4033690032","false"
"4033690033","true"
"4033690034","true"
"4033690036","true"
"4033690038","true"
"4033690040","false"
"4033690042","true"
"4033690044","false"
"4033690045","false"
"4033690047","true"
"4033690048","false"
"4033690060","true"
"4033690063","true"
"4033690064","true"
"4033690068","true"
"4033690069","false"
"4033690070","false"
"4033690126","false"
"4033690127","false"
"4033700025","false"
"4033700030","false"
"4033700033","true"
"4033700034","true"
"4033700038","true"
"4033700039","false"
"4033700040","true"
"4033700042","false"
"4033700043","true"
"4033700044","false"
"4033700045","true"
"4033700046","false"
"4033700047","true"
"4033700048","true"
"4033700050","false"
"4033700076","true"
"4033700077","true"
"4033700078","true"
"4033700079","false"
"4033700080","true"
"4033700083","true"
"4033700084","false"
"4033700086","false"
"4033700087","true"
"4033700088","true"
"4033700089","true"
"4033700090","false"
"4033700091","false"
"4033700092","false"
"4033700093","true"
"4033700094","true"
"4033700095","true"
"4033700096","true"
"4033700097","false"
"4033700098","true"
"4033710001","true"
"4033710002","false"
"4033710004","false"
"4033710006","false"
"4033710008","false"
"4033710010","true"
"4033710012","false"
"4033710014","true"
"4033710017","false"
"4033710063","false"
"4033710064","true"
"4033710065","false"
"4033710066","true"
"4033710067","false"
"4033710068","false"
"4033710069","false"
"4033710070","true"
"4033710071","false"
"4033710072","true"
"4033710074","false"
"4033710076","false"
"4033710078","false"
"4033720009","false"
"4033720011","false"
"4033720013","true"
"4033720015","true"
"4033720016","true"
"4033720018","true"
"4033720019","false"
"4033720021","false"
"4033720023","true"
"4033720024","true"
"4033720025","false"
"4033720026","true"
"4033720027","true"
"4033720028","false"
"4033720029","false"
"4033720030","false"
"4033720031","false"
"4033720032","false"
"4033720033","true"
"4033720034","true"
"4033720035","true"
"4033720036","true"
"4033720037","true"
"4033720040","true"
"4033720046","true"
"4033720051","true"
"4033720056","false"
"4033720057","false"
"4033720058","true"
"4033720059","false"
"4033720061","true"
"4033720062","true"
"4033720064","false"
"4033720065","false"
"4033720066","true"
"4033720067","true"
"4033730013","false"
"4033730014","false"
"4033730015","false"
"4033730016","false"
"4033730017","false"
"4033730018","false"
"4033730036","true"
"4033730039","false"
"4033730042","false"
"4033730043","false"
"4033730045","false"
"4033730047","false"
"4033730050","true"
"4033730051","false"
"4033730052","false"
"4033730053","true"
"4033730054","false"
"4033730055","true"
"4033730056","false"
"4033740009","false"
"4033740014","true"
"4033740015","false"
"4033740016","true"
"4033740017","true"
"4033740018","true"
"4033740019","false"
"4033740021","false"
"4033740023","true"
"4033740025","false"
"4033740026","false"
"4033740027","false"
"4033750088","false"
"4033750089","false"
"4033790001","false"
"4033790002","true"
"4033790004","false"
"4033790006","false"
"4033790008","false"
"4033790009","false"
"4033790010","true"
"4033790011","true"
"4033790016","true"
"4033790018","false"
"4033790020","false"
"4033790022","false"
"4033790024","false"
"4033790026","true"
"4033790028","false"
"4033790029","false"
"4033790031","false"
"4033790033","true"
"4033790035","false"
"4033790037","false"
"4033790039","true"
"4033790041","false"
"4033790042","false"
"4033790044","false"
"4033790046","false"
"4033790048","false"
"4033790049","false"
"4033790050","false"
"4033790051","false"
"4033790053","false"
"4033790054","false"
"4033790056","false"
"4033790058","false"
"4033790060","true"
"4033790062","false"
"4033790064","false"
"4033790066","false"
"4033790068","false"
"4033790070","false"
"4033790071","true"
"4033790072","true"
"4033790073","true"
"4033790074","false"
"4033800001","false"
"4033800003","false"
"4033800004","false"
"4033800006","true"
"4033800007","true"
"4033800009","false"
"4033800011","false"
"4033800013","true"
"4033800018","false"
"4033800020","false"
"4033800022","true"
"4033800024","false"
"4033800026","false"
"4033800028","false"
"4033800030","false"
"4033800032","false"
"4033800034","true"
"4033800035","false"
"4033800036","false"
"4033800037","false"
"4033800040","false"
"4033800042","true"
"4033800044","true"
"4033800046","false"
"4033800048","false"
"4033800050","false"
"4033800052","false"
"4033800055","false"
"4033800057","true"
"4033800059","false"
"4033800061","false"
"4033800063","false"
"4033800065","false"
"4033800067","false"
"4033800069","false"
"4033800071","false"
"4033800072","false"
"4033800073","true"
"4033800074","true"
"4033800075","false"
"4033810001","false"
"4033810002","false"
"4033810012","false"
"4033810014","false"
"4033810017","false"
"4033810019","true"
"4033810021","true"
"4033810022","false"
"4033810023","false"
"4033810024","true"
"4033810026","true"
"4033810028","false"
"4033810030","false"
"4033810032","false"
"4033810034","true"
"4033810036","false"
